Employee ID,Name,Age,Department,Salary,Years at Company,Performance Score,Attrition
E01782,Employee_1782,33,Finance,42061.66,0,1.0,Yes
E01783,Employee_1783,26,IT,83309.61,0,1.0,Yes
E01784,Employee_1784,55,Engineering,65343.24,6,1.96,Yes
E01785,Employee_1785,58,Engineering,57810.71,6,1.29,Yes
E01786,Employee_1786,36,Marketing,42887.92,7,1.0,Yes
E01787,Employee_1787,57,Sales,59161.24,6,1.0,Yes
E01788,Employee_1788,36,IT,100721.68,6,1.66,Yes
E01789,Employee_1789,44,Sales,32832.69,5,1.0,Yes
E01790,Employee_1790,27,IT,55525.12,4,1.36,No
E01791,Employee_1791,42,Finance,91891.76,8,2.51,No
E01792,Employee_1792,44,Engineering,83734.6,5,1.0,Yes
E01793,Employee_1793,37,IT,56440.61,6,1.0,Yes
E01794,Employee_1794,36,Sales,68053.93,0,1.0,Yes
E01795,Employee_1795,46,Sales,71944.06,1,1.0,Yes
E01796,Employee_1796,57,HR,67007.58,7,1.26,Yes
E01797,Employee_1797,32,Engineering,91766.75,2,1.0,Yes
E01798,Employee_1798,36,Finance,70096.31,0,1.0,Yes
E01799,Employee_1799,25,Sales,82032.74,6,1.83,No
E01800,Employee_1800,42,Sales,67723.98,5,1.21,Yes
E01801,Employee_1801,34,Sales,34514.17,3,1.56,Yes
E01802,Employee_1802,43,Sales,47113.81,9,1.55,Yes
E01803,Employee_1803,40,Engineering,50226.83,9,2.05,Yes
E01804,Employee_1804,55,IT,61260.71,4,1.0,Yes
E01805,Employee_1805,35,Marketing,96176.21,7,1.29,Yes
E01806,Employee_1806,25,IT,70436.17,0,1.81,Yes
E01807,Employee_1807,48,Sales,63413.18,8,1.13,Yes
E01808,Employee_1808,50,Engineering,83578.37,1,1.0,Yes
E01809,Employee_1809,49,Sales,43221.74,0,1.0,Yes
E01810,Employee_1810,56,Engineering,57654.57,0,1.53,Yes
E01811,Employee_1811,29,HR,55440.07,0,1.0,Yes
E01812,Employee_1812,37,Sales,70970.62,8,1.71,Yes
E01813,Employee_1813,57,Sales,78437.54,6,1.46,Yes
E01814,Employee_1814,51,Marketing,72072.28,2,1.0,Yes
E01815,Employee_1815,39,Engineering,72309.75,7,1.27,Yes
E01816,Employee_1816,23,Engineering,59583.36,3,1.32,Yes
E01817,Employee_1817,34,Sales,69811.4,5,1.0,Yes
E01818,Employee_1818,25,Sales,52402.43,3,1.16,Yes
E01819,Employee_1819,47,IT,75112.08,4,1.87,Yes
E01820,Employee_1820,46,Sales,57490.95,2,1.0,Yes
E01821,Employee_1821,51,Engineering,48177.36,2,1.35,Yes
E01822,Employee_1822,32,Sales,65567.29,6,1.0,Yes
E01823,Employee_1823,28,Engineering,36303.26,7,1.0,Yes
E01824,Employee_1824,52,Sales,87115.55,3,1.29,Yes
E01825,Employee_1825,31,IT,76956.48,0,1.0,Yes
E01826,Employee_1826,34,IT,70054.55,12,2.34,Yes
E01827,Employee_1827,52,IT,40644.73,5,1.0,Yes
E01828,Employee_1828,28,Engineering,54497.15,5,1.12,Yes
E01829,Employee_1829,57,IT,65608.38,1,1.0,Yes
E01830,Employee_1830,41,HR,61053.43,8,1.47,Yes
E01831,Employee_1831,25,Engineering,39671.53,9,1.03,Yes
E01832,Employee_1832,28,Finance,45253.56,0,1.0,Yes
E01833,Employee_1833,22,Sales,60753.58,4,1.0,Yes
E01834,Employee_1834,34,Sales,45750.66,4,1.58,Yes
E01835,Employee_1835,43,Finance,85570.81,12,1.75,Yes
E01836,Employee_1836,42,Sales,72418.08,9,1.32,Yes
E01837,Employee_1837,43,HR,52948.04,0,1.0,Yes
E01838,Employee_1838,49,Engineering,82537.32,2,1.0,Yes
E01839,Employee_1839,30,IT,79515.6,2,1.5,No
E01840,Employee_1840,47,Marketing,69334.38,6,1.0,No
E01841,Employee_1841,30,IT,64406.21,9,1.4,No
E01842,Employee_1842,36,Engineering,60522.89,5,2.37,Yes
E01843,Employee_1843,31,Sales,56900.92,6,1.0,Yes
E01844,Employee_1844,45,Engineering,44948.12,3,1.49,Yes
E01845,Employee_1845,29,Sales,87924.93,6,1.54,Yes
E01846,Employee_1846,45,Sales,57192.3,3,1.0,Yes
E01847,Employee_1847,37,HR,65423.01,0,1.0,Yes
E01848,Employee_1848,47,HR,51346.28,6,1.51,Yes
E01849,Employee_1849,48,Marketing,61108.24,4,1.0,Yes
E01850,Employee_1850,58,Sales,107761.66,1,1.0,Yes
E01851,Employee_1851,25,Engineering,54110.03,9,2.17,Yes
E01852,Employee_1852,45,Sales,86728.94,2,1.0,Yes
E01853,Employee_1853,40,Marketing,64582.92,6,1.0,No
E01854,Employee_1854,57,IT,75199.08,3,1.0,Yes
E01855,Employee_1855,31,IT,83668.7,9,2.14,Yes
E01856,Employee_1856,46,Marketing,69084.01,4,1.42,Yes
E01857,Employee_1857,39,HR,59724.39,0,1.0,Yes
E01858,Employee_1858,40,Engineering,62208.64,7,1.0,Yes
E01859,Employee_1859,57,Engineering,62713.57,9,1.0,Yes
E01860,Employee_1860,31,HR,92965.56,3,1.22,Yes
E01861,Employee_1861,54,Engineering,42738.11,7,1.2,Yes
E01862,Employee_1862,26,Engineering,38439.1,5,1.24,Yes
E01863,Employee_1863,56,Marketing,39439.21,3,1.0,Yes
E01864,Employee_1864,55,Marketing,51591.03,7,1.13,Yes
E01865,Employee_1865,54,IT,75501.25,2,1.0,No
E01866,Employee_1866,42,IT,76421.29,5,1.34,Yes
E01867,Employee_1867,38,Finance,55887.46,5,1.0,Yes
E01868,Employee_1868,43,Sales,64572.63,5,1.62,Yes
E01869,Employee_1869,58,Sales,48255.52,2,1.0,Yes
E01870,Employee_1870,36,Finance,49646.72,11,1.65,Yes
E01871,Employee_1871,56,Finance,73698.0,8,1.52,Yes
E01872,Employee_1872,49,Sales,80715.26,7,1.04,Yes
E01873,Employee_1873,28,Marketing,57847.72,9,1.48,Yes
E01874,Employee_1874,53,Sales,89525.23,5,1.07,Yes
E01875,Employee_1875,32,Engineering,79484.08,3,1.27,Yes
E01876,Employee_1876,31,Finance,88875.89,1,1.0,Yes
E01877,Employee_1877,30,Sales,60485.93,2,1.64,Yes
E01878,Employee_1878,35,Sales,87810.29,1,1.0,Yes
E01879,Employee_1879,34,Engineering,97693.14,3,1.0,Yes
E01880,Employee_1880,46,IT,58812.24,5,1.22,No
E01881,Employee_1881,23,Engineering,62687.46,7,1.01,Yes
E01882,Employee_1882,56,Finance,50784.22,7,1.29,Yes
E01883,Employee_1883,28,HR,47836.77,1,1.0,Yes
E01884,Employee_1884,42,Sales,48011.73,7,2.13,Yes
E01885,Employee_1885,39,Marketing,52828.01,8,1.14,Yes
E01886,Employee_1886,24,Sales,69121.07,4,1.0,No
E01887,Employee_1887,32,Marketing,53462.01,8,2.28,Yes
E01888,Employee_1888,45,HR,68662.44,7,1.81,Yes
E01889,Employee_1889,40,Marketing,68972.68,1,1.48,Yes
E01890,Employee_1890,25,Sales,57948.13,11,1.59,No
E01891,Employee_1891,47,Engineering,64060.44,2,1.0,Yes
E01892,Employee_1892,59,Sales,57081.31,7,1.0,No
E01893,Employee_1893,53,Sales,60338.9,7,1.0,Yes
E01894,Employee_1894,57,Finance,52867.06,1,1.0,Yes
E01895,Employee_1895,58,Sales,66261.57,5,1.0,Yes
E01896,Employee_1896,54,HR,55991.81,7,2.37,No
E01897,Employee_1897,57,Sales,47509.01,1,1.0,Yes
E01898,Employee_1898,24,Engineering,73901.43,5,2.18,Yes
E01899,Employee_1899,30,IT,74409.37,7,1.0,Yes
E01900,Employee_1900,29,Engineering,81675.48,8,2.56,No
E01901,Employee_1901,54,Finance,49634.04,3,1.0,Yes
E01902,Employee_1902,27,Finance,57786.09,9,1.0,Yes
E01903,Employee_1903,25,IT,68457.43,8,1.0,Yes
E01904,Employee_1904,34,Engineering,57469.4,5,1.2,Yes
E01905,Employee_1905,23,Finance,73563.68,3,1.03,Yes
E01906,Employee_1906,26,Marketing,72468.99,1,1.22,Yes
E01907,Employee_1907,48,Finance,72189.43,6,1.28,Yes
E01908,Employee_1908,53,Engineering,86895.01,9,2.38,Yes
E01909,Employee_1909,42,Finance,74661.16,4,1.0,Yes
E01910,Employee_1910,29,Finance,67308.37,2,1.5,Yes
E01911,Employee_1911,59,Finance,62096.97,7,1.31,Yes
E01912,Employee_1912,29,Sales,63142.04,5,2.31,Yes
E01913,Employee_1913,24,Sales,49036.85,6,1.53,Yes
E01914,Employee_1914,24,IT,38514.35,3,1.0,Yes
E01915,Employee_1915,43,Engineering,71956.34,3,1.0,Yes
E01916,Employee_1916,27,Finance,83354.49,3,1.0,Yes
E01917,Employee_1917,23,Engineering,60048.28,6,1.38,Yes
E01918,Employee_1918,44,HR,88806.41,3,1.04,No
E01919,Employee_1919,23,Sales,62352.31,6,1.59,Yes
E01920,Employee_1920,59,Sales,35693.42,3,1.0,Yes
E01921,Employee_1921,38,Marketing,78773.74,6,1.22,No
E01922,Employee_1922,56,IT,57810.68,7,1.0,Yes
E01923,Employee_1923,55,Finance,80131.68,5,1.0,Yes
E01924,Employee_1924,44,Engineering,45837.09,7,1.46,Yes
E01925,Employee_1925,51,Finance,71180.66,3,1.57,Yes
E01926,Employee_1926,29,Finance,52993.08,7,1.0,Yes
E01927,Employee_1927,43,HR,68021.07,5,2.11,Yes
E01928,Employee_1928,57,Sales,76499.1,2,1.67,Yes
E01929,Employee_1929,26,Finance,73016.02,0,1.0,Yes
E01930,Employee_1930,34,IT,66040.52,0,1.07,Yes
E01931,Employee_1931,50,Marketing,44323.11,0,1.0,Yes
E01932,Employee_1932,52,Sales,75955.16,6,1.31,Yes
E01933,Employee_1933,37,Finance,80471.46,4,1.51,Yes
E01934,Employee_1934,51,HR,49355.04,5,1.23,Yes
E01935,Employee_1935,37,Engineering,51559.56,4,1.0,No
E01936,Employee_1936,33,Sales,81103.36,6,1.12,Yes
E01937,Employee_1937,38,Engineering,61873.38,6,1.0,No
E01938,Employee_1938,37,Engineering,51948.3,5,1.59,Yes
E01939,Employee_1939,33,Engineering,69088.32,5,1.0,No
E01940,Employee_1940,29,Finance,55422.13,5,1.0,Yes
E01941,Employee_1941,41,Finance,67415.63,9,2.36,No
E01942,Employee_1942,24,HR,58801.9,0,1.0,Yes
E01943,Employee_1943,37,Marketing,60087.34,2,1.33,Yes
E01944,Employee_1944,51,Engineering,81655.96,7,1.44,Yes
E01945,Employee_1945,44,Sales,27972.13,8,1.0,Yes
E01946,Employee_1946,49,Finance,73321.26,6,1.36,Yes
E01947,Employee_1947,26,Sales,79181.76,4,1.0,Yes
E01948,Employee_1948,41,Engineering,55670.09,10,2.67,No
E01949,Employee_1949,22,Sales,79066.48,5,1.21,Yes
E01950,Employee_1950,51,Sales,50614.64,5,1.32,Yes
E01951,Employee_1951,42,IT,55100.25,8,2.2,Yes
E01952,Employee_1952,41,Engineering,53372.49,6,1.0,Yes
E01953,Employee_1953,27,Engineering,79269.38,7,1.0,Yes
E01954,Employee_1954,43,Sales,38825.78,8,1.43,Yes
E01955,Employee_1955,39,Finance,89602.21,3,1.54,Yes
E01956,Employee_1956,29,Engineering,60425.92,10,1.4,No
E01957,Employee_1957,53,Finance,74223.68,0,1.0,Yes
E01958,Employee_1958,54,Engineering,72930.62,0,1.0,Yes
E01959,Employee_1959,37,Sales,67268.48,2,1.0,Yes
E01960,Employee_1960,33,HR,55989.71,3,1.02,Yes
E01961,Employee_1961,59,Sales,83635.59,6,1.0,Yes
E01962,Employee_1962,55,Engineering,57277.23,2,1.0,Yes
E01963,Employee_1963,35,Engineering,54031.27,4,1.35,Yes
E01964,Employee_1964,57,Marketing,78165.65,4,1.0,Yes
E01965,Employee_1965,54,Sales,67186.24,11,2.5,No
E01966,Employee_1966,44,Finance,85367.32,2,1.18,Yes
E01967,Employee_1967,23,Sales,64059.99,0,1.07,Yes
E01968,Employee_1968,42,Engineering,55236.87,8,1.0,Yes
E01969,Employee_1969,23,Engineering,69121.15,2,1.23,Yes
E01970,Employee_1970,48,Marketing,58285.74,4,1.0,Yes
E01971,Employee_1971,30,Sales,55671.16,3,1.0,No
E01972,Employee_1972,22,Sales,77478.32,7,1.61,Yes
E01973,Employee_1973,32,Engineering,92473.33,0,1.0,Yes
E01974,Employee_1974,24,Sales,61303.07,0,1.0,Yes
E01975,Employee_1975,44,Sales,50378.88,8,2.27,Yes
E01976,Employee_1976,47,HR,62698.15,5,1.13,Yes
E01977,Employee_1977,25,Sales,72722.02,8,1.88,Yes
E01978,Employee_1978,39,Sales,68862.19,8,1.46,Yes
E01979,Employee_1979,27,Finance,82913.48,2,1.0,Yes
E01980,Employee_1980,56,Engineering,74976.35,5,1.0,Yes
E01981,Employee_1981,43,Sales,48448.86,6,1.27,Yes
E01982,Employee_1982,36,Engineering,57600.22,4,2.24,No
E01983,Employee_1983,43,Finance,44287.49,4,1.0,Yes
E01984,Employee_1984,58,Engineering,82170.19,4,1.09,Yes
E01985,Employee_1985,33,Engineering,35121.69,8,1.72,Yes
E01986,Employee_1986,59,Sales,45750.02,4,1.37,Yes
E01987,Employee_1987,39,HR,57322.96,6,1.39,Yes
E01988,Employee_1988,56,Engineering,73458.76,6,1.18,Yes
E01989,Employee_1989,51,Finance,57175.2,2,1.34,Yes
E01990,Employee_1990,45,IT,59521.56,5,1.16,Yes
E01991,Employee_1991,51,Finance,59817.08,0,1.06,Yes
E01992,Employee_1992,35,Engineering,67591.74,6,1.0,Yes
E01993,Employee_1993,27,Engineering,46692.33,7,1.0,Yes
E01994,Employee_1994,24,Engineering,50792.34,8,1.36,No
E01995,Employee_1995,37,Sales,90213.86,2,1.0,Yes
E01996,Employee_1996,28,Sales,71035.99,3,1.0,Yes
E01997,Employee_1997,35,IT,76411.73,5,1.0,Yes
E01998,Employee_1998,30,Engineering,65870.43,3,1.0,Yes
E01999,Employee_1999,36,Engineering,62895.8,0,1.85,Yes
E02000,Employee_2000,42,HR,71856.96,3,1.0,No
E02001,Employee_2001,56,HR,75914.21,5,1.0,Yes
E02002,Employee_2002,23,Sales,77691.14,8,1.62,Yes
E02003,Employee_2003,48,IT,63101.61,10,1.1,Yes
E02004,Employee_2004,23,Sales,79330.65,5,1.04,No
E02005,Employee_2005,56,Finance,28006.75,6,1.8,Yes
E02006,Employee_2006,39,IT,78384.31,7,1.66,Yes
E02007,Employee_2007,35,Finance,58596.41,0,1.08,Yes
E02008,Employee_2008,41,HR,73300.74,1,1.62,Yes
E02009,Employee_2009,39,Sales,55260.08,5,1.16,Yes
E02010,Employee_2010,31,Engineering,45099.58,9,1.24,Yes
E02011,Employee_2011,46,Finance,70095.56,6,1.0,Yes
E02012,Employee_2012,23,Engineering,42477.04,5,1.0,Yes
E02013,Employee_2013,46,IT,59004.84,4,1.0,Yes
E02014,Employee_2014,54,Engineering,52813.55,6,1.0,Yes
E02015,Employee_2015,57,Engineering,62374.51,3,1.7,No
E02016,Employee_2016,52,Engineering,76958.14,2,1.52,Yes
E02017,Employee_2017,35,Engineering,57652.32,2,1.27,Yes
E02018,Employee_2018,22,HR,69718.66,9,1.54,No
E02019,Employee_2019,37,Finance,76090.19,2,1.0,Yes
E02020,Employee_2020,24,Finance,55891.17,3,1.52,No
E02021,Employee_2021,56,IT,56108.7,6,1.33,No
E02022,Employee_2022,27,IT,85539.93,2,1.44,No
E02023,Employee_2023,46,IT,63809.17,5,1.45,No
E02024,Employee_2024,34,Sales,72637.08,5,1.38,Yes
E02025,Employee_2025,55,Finance,72523.42,3,2.03,No
E02026,Employee_2026,29,Sales,47030.19,4,1.0,Yes
E02027,Employee_2027,42,Sales,53586.86,2,1.0,Yes
E02028,Employee_2028,55,Finance,70630.21,9,2.43,Yes
E02029,Employee_2029,25,Engineering,33990.28,5,1.0,Yes
E02030,Employee_2030,46,Sales,61830.54,1,1.0,Yes
E02031,Employee_2031,36,Sales,52020.74,5,1.0,Yes
E02032,Employee_2032,25,Sales,81657.59,5,1.66,Yes
E02033,Employee_2033,33,Marketing,70191.73,0,1.0,Yes
E02034,Employee_2034,53,Sales,82868.69,9,1.56,Yes
E02035,Employee_2035,53,Sales,64413.13,2,1.18,Yes
E02036,Employee_2036,49,Engineering,63291.66,11,1.78,No
E02037,Employee_2037,34,Engineering,60426.06,7,1.0,Yes
E02038,Employee_2038,52,Marketing,57453.96,1,1.0,Yes
E02039,Employee_2039,35,Sales,105269.85,4,2.15,Yes
E02040,Employee_2040,41,HR,77107.54,7,1.85,Yes
E02041,Employee_2041,39,Finance,49007.17,4,1.65,Yes
E02042,Employee_2042,50,Marketing,104589.63,8,1.48,Yes
E02043,Employee_2043,27,Finance,58925.3,3,1.42,Yes
E02044,Employee_2044,53,IT,69817.28,4,1.0,No
E02045,Employee_2045,50,Sales,79093.96,7,1.0,Yes
E02046,Employee_2046,23,Engineering,41930.69,6,1.0,Yes
E02047,Employee_2047,44,Engineering,52590.1,2,1.0,Yes
E02048,Employee_2048,40,IT,89722.47,6,2.01,Yes
E02049,Employee_2049,52,Sales,61627.57,5,1.27,Yes
E02050,Employee_2050,26,Sales,79980.05,2,1.0,No
E02051,Employee_2051,40,Engineering,58197.97,0,1.0,Yes
E02052,Employee_2052,55,Sales,63574.11,0,1.0,Yes
E02053,Employee_2053,31,Sales,91778.85,4,1.8,Yes
E02054,Employee_2054,46,Marketing,71562.68,4,1.26,Yes
E02055,Employee_2055,23,Engineering,59827.28,6,1.0,Yes
E02056,Employee_2056,32,Finance,54749.55,7,1.65,Yes
E02057,Employee_2057,52,Finance,56121.87,3,1.47,Yes
E02058,Employee_2058,36,Engineering,83623.4,4,2.0,Yes
E02059,Employee_2059,30,Sales,76482.47,2,1.0,Yes
E02060,Employee_2060,44,Sales,47769.85,5,1.2,Yes
E02061,Employee_2061,40,Engineering,66307.68,7,1.1,No
E02062,Employee_2062,30,Finance,63997.75,5,1.0,Yes
E02063,Employee_2063,56,Engineering,69741.39,8,2.29,Yes
E02064,Employee_2064,42,Sales,55946.43,7,1.54,No
E02065,Employee_2065,30,HR,81467.08,9,2.36,Yes
E02066,Employee_2066,49,Marketing,64979.91,5,1.0,Yes
E02067,Employee_2067,28,IT,70601.55,3,1.15,Yes
E02068,Employee_2068,37,IT,53229.65,6,1.39,Yes
E02069,Employee_2069,37,IT,53985.3,3,1.0,Yes
E02070,Employee_2070,54,Engineering,104862.67,6,2.39,Yes
E02071,Employee_2071,25,IT,92001.2,3,1.1,Yes
E02072,Employee_2072,25,Sales,63954.78,2,1.07,Yes
E02073,Employee_2073,38,Finance,87995.06,8,1.4,Yes
E02074,Employee_2074,58,Finance,83191.06,1,1.0,Yes
E02075,Employee_2075,50,Sales,55621.83,8,1.81,Yes
E02076,Employee_2076,57,IT,54126.0,6,1.33,Yes
E02077,Employee_2077,59,Marketing,75030.15,5,1.37,Yes
E02078,Employee_2078,58,Engineering,68900.91,0,1.0,Yes
E02079,Employee_2079,56,IT,58969.93,9,1.67,No
E02080,Employee_2080,28,Sales,75818.4,2,1.59,No
E02081,Employee_2081,48,HR,43362.76,7,1.0,Yes
E02082,Employee_2082,49,Engineering,66725.02,2,1.15,Yes
E02083,Employee_2083,43,HR,46416.15,2,1.0,Yes
E02084,Employee_2084,35,Marketing,46910.13,7,1.08,Yes
E02085,Employee_2085,28,IT,54398.53,6,1.0,No
E02086,Employee_2086,58,IT,70449.31,1,1.0,Yes
E02087,Employee_2087,43,Engineering,54871.44,9,1.79,Yes
E02088,Employee_2088,26,Marketing,46728.37,4,1.03,Yes
E02089,Employee_2089,23,Sales,72158.74,5,1.0,Yes
E02090,Employee_2090,48,IT,87391.21,4,1.9,Yes
E02091,Employee_2091,42,Engineering,74582.76,1,1.67,Yes
E02092,Employee_2092,59,Sales,92026.98,7,1.57,Yes
E02093,Employee_2093,36,Finance,86137.68,5,2.52,No
E02094,Employee_2094,42,Sales,57688.58,2,1.0,Yes
E02095,Employee_2095,31,Sales,74482.4,7,1.0,No
E02096,Employee_2096,44,Engineering,63625.54,5,1.0,Yes
E02097,Employee_2097,26,Sales,80931.5,5,1.43,No
E02098,Employee_2098,22,Sales,63622.83,10,1.0,Yes
E02099,Employee_2099,34,Sales,53169.55,0,1.0,Yes
E02100,Employee_2100,42,Engineering,85601.09,0,2.32,Yes
E02101,Employee_2101,47,Sales,69766.93,0,1.0,Yes
E02102,Employee_2102,42,Finance,55047.05,6,1.0,Yes
E02103,Employee_2103,39,Sales,57519.11,3,1.0,No
E02104,Employee_2104,58,Marketing,54951.19,4,1.0,No
E02105,Employee_2105,53,IT,49973.79,2,1.0,Yes
E02106,Employee_2106,57,Engineering,57837.27,9,1.14,Yes
E02107,Employee_2107,38,IT,70595.32,11,1.73,No
E02108,Employee_2108,56,IT,65960.91,7,1.68,Yes
E02109,Employee_2109,32,Marketing,58426.75,0,1.28,Yes
E02110,Employee_2110,42,HR,87432.61,3,1.03,No
E02111,Employee_2111,47,Sales,34840.5,7,1.05,Yes
E02112,Employee_2112,25,Finance,69592.04,4,1.33,Yes
E02113,Employee_2113,55,Finance,62858.61,7,1.0,Yes
E02114,Employee_2114,39,Finance,50447.28,8,1.23,Yes
E02115,Employee_2115,56,Engineering,70466.82,10,1.45,No
E02116,Employee_2116,50,IT,61703.78,3,1.39,Yes
E02117,Employee_2117,50,Marketing,83706.1,5,2.21,Yes
E02118,Employee_2118,59,Sales,78020.98,3,1.0,Yes
E02119,Employee_2119,42,Sales,93591.96,0,1.58,Yes
E02120,Employee_2120,34,Sales,57750.23,7,1.0,Yes
E02121,Employee_2121,38,IT,85948.32,6,1.56,Yes
E02122,Employee_2122,30,Finance,47512.18,3,1.0,Yes
E02123,Employee_2123,22,Finance,63340.45,0,1.0,Yes
E02124,Employee_2124,23,Engineering,58021.29,3,1.0,No
E02125,Employee_2125,50,HR,74036.68,7,1.0,No
E02126,Employee_2126,54,Engineering,73674.14,9,1.0,Yes
E02127,Employee_2127,31,Engineering,51490.71,2,1.0,No
E02128,Employee_2128,42,IT,74872.88,8,1.45,No
E02129,Employee_2129,49,Marketing,59292.66,6,1.15,Yes
E02130,Employee_2130,32,Marketing,52748.04,6,1.08,No
E02131,Employee_2131,55,Marketing,64823.28,1,1.13,Yes
E02132,Employee_2132,29,Engineering,42847.34,1,1.0,Yes
E02133,Employee_2133,43,Engineering,78969.6,2,1.0,Yes
E02134,Employee_2134,29,Finance,64165.69,4,2.32,Yes
E02135,Employee_2135,36,Marketing,64493.82,10,2.09,Yes
E02136,Employee_2136,38,Sales,63692.5,3,1.38,Yes
E02137,Employee_2137,44,Engineering,89702.75,7,1.09,No
E02138,Employee_2138,45,Sales,87783.17,3,1.08,Yes
E02139,Employee_2139,40,Finance,85261.42,6,1.0,Yes
E02140,Employee_2140,26,Engineering,63724.38,4,1.33,Yes
E02141,Employee_2141,53,Engineering,48265.63,5,1.68,Yes
E02142,Employee_2142,22,Sales,64760.31,6,1.0,Yes
E02143,Employee_2143,44,Engineering,69716.01,4,1.0,Yes
E02144,Employee_2144,58,IT,77189.15,6,1.36,Yes
E02145,Employee_2145,29,Sales,69667.74,8,1.57,Yes
E02146,Employee_2146,34,Finance,49602.59,2,1.0,Yes
E02147,Employee_2147,29,Finance,56968.77,8,1.0,No
E02148,Employee_2148,44,IT,55607.95,4,1.0,Yes
E02149,Employee_2149,22,Sales,73085.8,3,1.01,No
E02150,Employee_2150,45,Marketing,73453.96,7,1.73,Yes
E02151,Employee_2151,56,HR,75419.48,3,1.03,Yes
E02152,Employee_2152,45,Marketing,69515.54,5,1.12,Yes
E02153,Employee_2153,38,Marketing,34112.01,5,1.0,Yes
E02154,Employee_2154,26,Sales,39112.1,0,1.0,Yes
E02155,Employee_2155,41,Sales,62897.19,6,1.2,No
E02156,Employee_2156,42,Engineering,66471.17,0,1.0,Yes
E02157,Employee_2157,52,HR,83804.98,0,1.0,Yes
E02158,Employee_2158,57,Sales,66166.93,6,1.0,Yes
E02159,Employee_2159,32,Sales,50360.76,6,1.0,Yes
E02160,Employee_2160,36,Engineering,74932.47,8,1.6,Yes
E02161,Employee_2161,40,Sales,64741.22,1,1.0,Yes
E02162,Employee_2162,28,Sales,58969.18,2,1.0,Yes
E02163,Employee_2163,49,Engineering,40781.01,6,1.0,Yes
E02164,Employee_2164,26,Sales,66277.81,8,1.69,Yes
E02165,Employee_2165,26,Engineering,68432.27,5,1.17,Yes
E02166,Employee_2166,51,Engineering,50057.81,2,1.0,Yes
E02167,Employee_2167,53,Engineering,76165.37,9,1.08,No
E02168,Employee_2168,29,IT,74821.95,4,1.14,Yes
E02169,Employee_2169,31,HR,65733.69,4,1.0,Yes
E02170,Employee_2170,59,Engineering,65175.84,0,1.0,Yes
E02171,Employee_2171,53,Engineering,79190.57,7,1.45,Yes
E02172,Employee_2172,49,IT,70512.96,7,1.55,No
E02173,Employee_2173,38,IT,54466.17,2,1.62,No
E02174,Employee_2174,52,IT,62035.28,10,1.9,Yes
E02175,Employee_2175,29,Finance,73352.74,3,1.46,Yes
E02176,Employee_2176,46,Sales,34515.19,6,1.5,Yes
E02177,Employee_2177,30,Engineering,51027.11,5,1.0,Yes
E02178,Employee_2178,23,Sales,75232.06,0,1.0,Yes
E02179,Employee_2179,36,Marketing,83133.16,6,1.0,Yes
E02180,Employee_2180,24,Finance,80315.73,6,1.06,Yes
E02181,Employee_2181,57,Finance,78399.4,0,1.0,Yes
E02182,Employee_2182,25,Engineering,66946.16,9,1.22,No
E02183,Employee_2183,35,IT,49566.45,6,1.21,Yes
E02184,Employee_2184,46,Engineering,62050.65,8,1.64,No
E02185,Employee_2185,31,Sales,35100.96,0,1.0,Yes
E02186,Employee_2186,42,Engineering,84509.84,3,1.0,Yes
E02187,Employee_2187,57,HR,52743.31,8,1.18,Yes
E02188,Employee_2188,33,Engineering,56999.81,0,1.0,Yes
E02189,Employee_2189,48,IT,80879.29,3,1.0,Yes
E02190,Employee_2190,23,Sales,40780.6,6,1.44,Yes
E02191,Employee_2191,34,HR,47158.96,0,1.0,Yes
E02192,Employee_2192,53,HR,69019.57,1,1.0,Yes
E02193,Employee_2193,52,Engineering,72805.71,9,1.86,Yes
E02194,Employee_2194,37,IT,63924.49,5,1.0,No
E02195,Employee_2195,53,IT,64413.75,8,1.24,Yes
E02196,Employee_2196,53,Finance,84025.67,5,1.29,Yes
E02197,Employee_2197,55,IT,74544.78,12,2.32,Yes
E02198,Employee_2198,32,Finance,72517.55,6,1.24,Yes
E02199,Employee_2199,31,Sales,76634.7,8,1.06,No
E02200,Employee_2200,36,Finance,60491.15,4,1.0,Yes
E02201,Employee_2201,38,Engineering,97597.48,5,1.56,Yes
E02202,Employee_2202,39,Sales,30387.03,6,1.0,Yes
E02203,Employee_2203,30,Sales,86868.82,7,1.36,No
E02204,Employee_2204,46,Finance,78531.61,4,1.67,Yes
E02205,Employee_2205,35,Finance,68724.32,5,1.4,Yes
E02206,Employee_2206,46,Sales,66200.43,6,2.06,No
E02207,Employee_2207,43,Finance,62666.7,6,1.0,Yes
E02208,Employee_2208,51,Marketing,81551.65,1,1.0,Yes
E02209,Employee_2209,41,Sales,64402.03,5,1.24,Yes
E02210,Employee_2210,42,Sales,54081.73,5,1.95,Yes
E02211,Employee_2211,53,IT,78529.74,2,1.0,Yes
E02212,Employee_2212,42,Engineering,88771.49,7,1.61,Yes
E02213,Employee_2213,56,Finance,36092.46,6,1.62,Yes
E02214,Employee_2214,53,Sales,100356.38,11,2.13,Yes
E02215,Employee_2215,51,Engineering,49449.03,4,1.4,Yes
E02216,Employee_2216,33,Finance,50595.53,8,2.28,No
E02217,Employee_2217,39,Finance,46326.65,6,1.21,Yes
E02218,Employee_2218,42,IT,65012.74,10,1.88,Yes
E02219,Employee_2219,34,IT,45804.23,2,1.03,Yes
E02220,Employee_2220,42,IT,47626.1,3,1.0,Yes
